ID,name,composer,unitPrice,album_ID,genre_ID
463,Believe,,0.99,38,2
464,As We Sleep,,0.99,38,2
465,When Evening Falls,,0.99,38,2
466,J Squared,,0.99,38,2
467,Best Thing,,0.99,38,2
468,Maria,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
469,Poprocks And Coke,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
470,Longview,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
471,Welcome To Paradise,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
472,Basket Case,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
473,When I Come Around,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
474,She,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
475,J.A.R. (Jason Andrew Relva),Mike Dirnt -Words Green Day -Music,0.99,39,4
476,Geek Stink Breath,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
477,Brain Stew,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
478,Jaded,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
479,Walking Contradiction,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
480,Stuck With Me,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
481,Hitchin' A Ride,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
482,Good Riddance (Time Of Your Life),Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
483,Redundant,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
484,Nice Guys Finish Last,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
485,Minority,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
486,Warning,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
487,Waiting,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
488,Macy's Day Parade,Billie Joe Armstrong -Words Green Day -Music,0.99,39,4
489,Into The Light,David Coverdale,0.99,40,1
490,River Song,David Coverdale,0.99,40,1
491,She Give Me ...,David Coverdale,0.99,40,1
492,Don't You Cry,David Coverdale,0.99,40,1
493,Love Is Blind,David Coverdale/Earl Slick,0.99,40,1
494,Slave,David Coverdale/Earl Slick,0.99,40,1
495,Cry For Love,Bossi/David Coverdale/Earl Slick,0.99,40,1
496,Living On Love,Bossi/David Coverdale/Earl Slick,0.99,40,1
497,Midnight Blue,David Coverdale/Earl Slick,0.99,40,1
498,Too Many Tears,Adrian Vanderberg/David Coverdale,0.99,40,1
499,Don't Lie To Me,David Coverdale/Earl Slick,0.99,40,1
500,Wherever You May Go,David Coverdale,0.99,40,1
501,Grito De Alerta,Gonzaga Jr.,0.99,41,7
502,Não Dá Mais Pra Segurar (Explode Coração),,0.99,41,7
503,Começaria Tudo Outra Vez,,0.99,41,7
504,O Que É O Que É ?,,0.99,41,7
505,Sangrando,Gonzaga Jr/Gonzaguinha,0.99,41,7
506,"Diga Lá, Coração",,0.99,41,7
507,Lindo Lago Do Amor,Gonzaga Jr.,0.99,41,7
508,Eu Apenas Queria Que Voçê Soubesse,,0.99,41,7
509,Com A Perna No Mundo,Gonzaga Jr.,0.99,41,7
510,E Vamos À Luta,,0.99,41,7
511,Um Homem Também Chora (Guerreiro Menino),,0.99,41,7
512,Comportamento Geral,Gonzaga Jr,0.99,41,7
513,Ponto De Interrogação,,0.99,41,7
514,"Espere Por Mim, Morena",Gonzaguinha,0.99,41,7
515,Meia-Lua Inteira,,0.99,23,7
516,Voce e Linda,,0.99,23,7
517,Um Indio,,0.99,23,7
518,Podres Poderes,,0.99,23,7
519,Voce Nao Entende Nada - Cotidiano,,0.99,23,7
520,O Estrangeiro,,0.99,23,7
521,Menino Do Rio,,0.99,23,7
522,Qualquer Coisa,,0.99,23,7
523,Sampa,,0.99,23,7
524,Queixa,,0.99,23,7
525,O Leaozinho,,0.99,23,7
526,Fora Da Ordem,,0.99,23,7
527,Terra,,0.99,23,7
528,"Alegria, Alegria",,0.99,23,7
529,Balada Do Louco,Arnaldo Baptista - Rita Lee,0.99,42,4
530,Ando Meio Desligado,Arnaldo Baptista - Rita Lee -  Sérgio Dias,0.99,42,4
531,Top Top,Os Mutantes - Arnolpho Lima Filho,0.99,42,4
532,Baby,Caetano Veloso,0.99,42,4
533,A E O Z,Mutantes,0.99,42,4
534,Panis Et Circenses,Caetano Veloso - Gilberto Gil,0.99,42,4
535,Chão De Estrelas,Orestes Barbosa-Sílvio Caldas,0.99,42,4
536,Vida De Cachorro,Rita Lee - Arnaldo Baptista - Sérgio Baptista,0.99,42,4
537,Bat Macumba,Gilberto Gil - Caetano Veloso,0.99,42,4
538,Desculpe Babe,Arnaldo Baptista - Rita Lee,0.99,42,4
539,Rita Lee,Arnaldo Baptista/Rita Lee/Sérgio Dias,0.99,42,4
540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho,0.99,42,4
541,Banho De Lua,B. de Filippi - F. Migliaci - Versão: Fred Jorge,0.99,42,4
542,Meu Refrigerador Não Funciona,Arnaldo Baptista - Rita Lee - Sérgio Dias,0.99,42,4
543,Burn,Coverdale/Lord/Paice,0.99,43,1
544,Stormbringer,Coverdale,0.99,43,1
545,Gypsy,Coverdale/Hughes/Lord/Paice,0.99,43,1
546,Lady Double Dealer,Coverdale,0.99,43,1
547,Mistreated,Coverdale,0.99,43,1
548,Smoke On The Water,Gillan/Glover/Lord/Paice,0.99,43,1
549,You Fool No One,Coverdale/Lord/Paice,0.99,43,1
550,Custard Pie,Jimmy Page/Robert Plant,0.99,44,1
551,The Rover,Jimmy Page/Robert Plant,0.99,44,1
552,In My Time Of Dying,John Bonham/John Paul Jones,0.99,44,1
553,Houses Of The Holy,Jimmy Page/Robert Plant,0.99,44,1
554,Trampled Under Foot,John Paul Jones,0.99,44,1
555,Kashmir,John Bonham,0.99,44,1
556,Imperatriz,Guga/Marquinho Lessa/Tuninho Professor,0.99,45,7
557,Beija-Flor,Caruso/Cleber/Deo/Osmar,0.99,45,7
558,Viradouro,Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto,0.99,45,7
559,Mocidade,"Domenil/J. Brito/Joaozinho/Rap, Marcelo Do",0.99,45,7
560,Unidos Da Tijuca,"Douglas/Neves, Vicente Das/Silva, Gilmar L./Toninho Gentil/Wantuir",0.99,45,7
561,Salgueiro,"Augusto/Craig Negoescu/Rocco Filho/Saara, Ze Carlos Da",0.99,45,7
562,Mangueira,Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia,0.99,45,7
563,União Da Ilha,"Dito/Djalma Falcao/Ilha, Almir Da/Márcio André",0.99,45,7
564,Grande Rio,Carlos Santos/Ciro/Claudio Russo/Zé Luiz,0.99,45,7
565,Portela,Flavio Bororo/Paulo Apparicio/Wagner Alves/Zeca Sereno,0.99,45,7
566,Caprichosos,Gule/Jorge 101/Lequinho/Luiz Piao,0.99,45,7
567,Tradição,Adalto Magalha/Lourenco,0.99,45,7
568,Império Serrano,Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao,0.99,45,7
569,Tuiuti,"Claudio Martins/David Lima/Kleber Rodrigues/Livre, Cesare Som",0.99,45,7
570,(Da Le) Yaleo,Santana,0.99,46,1
571,Love Of My Life,Carlos Santana & Dave Matthews,0.99,46,1
572,Put Your Lights On,E. Shrody,0.99,46,1
573,Africa Bamba,"I. Toure, S. Tidiane Toure, Carlos Santana & K. Perazzo",0.99,46,1
574,Smooth,M. Itaal Shur & Rob Thomas,0.99,46,1
575,Do You Like The Way,L. Hill,0.99,46,1
576,Maria Maria,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",0.99,46,1
577,Migra,"R. Taha, Carlos Santana & T. Lindsay",0.99,46,1
578,Corazon Espinado,F. Olivera,0.99,46,1
579,Wishing It Was,"Eale-Eye Cherry, M. Simpson, J. King & M. Nishita",0.99,46,1
580,El Farol,Carlos Santana & KC Porter,0.99,46,1
581,Primavera,KC Porter & JB Eckl,0.99,46,1
582,The Calling,Carlos Santana & C. Thompson,0.99,46,1
583,Solução,,0.99,47,7
584,Manuel,,0.99,47,7
585,Entre E Ouça,,0.99,47,7
586,Um Contrato Com Deus,,0.99,47,7
587,Um Jantar Pra Dois,,0.99,47,7
588,Vamos Dançar,,0.99,47,7
589,Um Love,,0.99,47,7
590,Seis Da Tarde,,0.99,47,7
591,Baixo Rio,,0.99,47,7
592,Sombras Do Meu Destino,,0.99,47,7
593,Do You Have Other Loves?,,0.99,47,7
594,Agora Que O Dia Acordou,,0.99,47,7
595,Já!!!,,0.99,47,7
596,A Rua,,0.99,47,7
597,Now's The Time,Miles Davis,0.99,48,2
598,Jeru,Miles Davis,0.99,48,2
599,Compulsion,Miles Davis,0.99,48,2
600,Tempus Fugit,Miles Davis,0.99,48,2
601,Walkin',Miles Davis,0.99,48,2
602,'Round Midnight,Miles Davis,0.99,48,2
603,Bye Bye Blackbird,Miles Davis,0.99,48,2
604,New Rhumba,Miles Davis,0.99,48,2
605,Generique,Miles Davis,0.99,48,2
606,Summertime,Miles Davis,0.99,48,2
607,So What,Miles Davis,0.99,48,2
608,The Pan Piper,Miles Davis,0.99,48,2
609,Someday My Prince Will Come,Miles Davis,0.99,48,2
610,My Funny Valentine (Live),Miles Davis,0.99,49,2
611,E.S.P.,Miles Davis,0.99,49,2
612,Nefertiti,Miles Davis,0.99,49,2
613,Petits Machins (Little Stuff),Miles Davis,0.99,49,2
614,Miles Runs The Voodoo Down,Miles Davis,0.99,49,2
615,Little Church (Live),Miles Davis,0.99,49,2
616,Black Satin,Miles Davis,0.99,49,2
617,Jean Pierre (Live),Miles Davis,0.99,49,2
618,Time After Time,Miles Davis,0.99,49,2
619,Portia,Miles Davis,0.99,49,2
620,Space Truckin',Blackmore/Gillan/Glover/Lord/Paice,0.99,50,1
621,Going Down / Highway Star,Gillan/Glover/Lord/Nix - Blackmore/Paice,0.99,50,1
622,Mistreated (Alternate Version),Blackmore/Coverdale,0.99,50,1
623,You Fool No One (Alternate Version),Blackmore/Coverdale/Lord/Paice,0.99,50,1
624,Jeepers Creepers,,0.99,51,2
625,Blue Rythm Fantasy,,0.99,51,2
626,Drum Boogie,,0.99,51,2
627,Let Me Off Uptown,,0.99,51,2
628,Leave Us Leap,,0.99,51,2
629,Opus No.1,,0.99,51,2
630,Boogie Blues,,0.99,51,2
631,How High The Moon,,0.99,51,2
632,Disc Jockey Jump,,0.99,51,2
633,Up An' Atom,,0.99,51,2
634,Bop Boogie,,0.99,51,2
635,Lemon Drop,,0.99,51,2
636,Coronation Drop,,0.99,51,2
637,Overtime,,0.99,51,2
638,Imagination,,0.99,51,2
639,Don't Take Your Love From Me,,0.99,51,2
640,Midget,,0.99,51,2
641,I'm Coming Virginia,,0.99,51,2
642,Payin' Them Dues Blues,,0.99,51,2
643,Jungle Drums,,0.99,51,2
644,Showcase,,0.99,51,2
645,Swedish Schnapps,,0.99,51,2
646,Samba Da Bênção,,0.99,52,11
647,Pot-Pourri N.º 4,,0.99,52,11
648,Onde Anda Você,,0.99,52,11
649,Samba Da Volta,,0.99,52,11
650,Canto De Ossanha,,0.99,52,11
651,Pot-Pourri N.º 5,,0.99,52,11
652,Formosa,,0.99,52,11
653,Como É Duro Trabalhar,,0.99,52,11
654,Minha Namorada,,0.99,52,11
655,Por Que Será,,0.99,52,11
656,Berimbau,,0.99,52,11
657,Deixa,,0.99,52,11
658,Pot-Pourri N.º 2,,0.99,52,11
659,Samba Em Prelúdio,,0.99,52,11
660,Carta Ao Tom 74,,0.99,52,11
661,Linha de Passe (João Bosco),,0.99,53,7
662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),,0.99,53,7
663,Chão de Giz (Elba Ramalho),,0.99,53,7
664,Marina (Dorival Caymmi),,0.99,53,7
665,Aquarela (Toquinho),,0.99,53,7
666,Coração do Agreste (Fafá de Belém),,0.99,53,7
667,Dona (Roupa Nova),,0.99,53,7
668,Começaria Tudo Outra Vez (Maria Creuza),,0.99,53,7
669,Caçador de Mim (Sá & Guarabyra),,0.99,53,7
670,Romaria (Renato Teixeira),,0.99,53,7
671,As Rosas Não Falam (Beth Carvalho),,0.99,53,7
672,Wave (Os Cariocas),,0.99,53,7
673,Garota de Ipanema (Dick Farney),,0.99,53,7
674,Preciso Apender a Viver Só (Maysa),,0.99,53,7
675,Susie Q,Hawkins-Lewis-Broadwater,0.99,54,1
676,I Put A Spell On You,Jay Hawkins,0.99,54,1
677,Proud Mary,J. C. Fogerty,0.99,54,1
678,Bad Moon Rising,J. C. Fogerty,0.99,54,1
679,Lodi,J. C. Fogerty,0.99,54,1
680,Green River,J. C. Fogerty,0.99,54,1
681,Commotion,J. C. Fogerty,0.99,54,1
682,Down On The Corner,J. C. Fogerty,0.99,54,1
683,Fortunate Son,J. C. Fogerty,0.99,54,1
684,Travelin' Band,J. C. Fogerty,0.99,54,1
685,Who'll Stop The Rain,J. C. Fogerty,0.99,54,1
686,Up Around The Bend,J. C. Fogerty,0.99,54,1
687,Run Through The Jungle,J. C. Fogerty,0.99,54,1
688,Lookin' Out My Back Door,J. C. Fogerty,0.99,54,1
689,Long As I Can See The Light,J. C. Fogerty,0.99,54,1
690,I Heard It Through The Grapevine,Whitfield-Strong,0.99,54,1
691,Have You Ever Seen The Rain?,J. C. Fogerty,0.99,54,1
692,Hey Tonight,J. C. Fogerty,0.99,54,1
693,Sweet Hitch-Hiker,J. C. Fogerty,0.99,54,1
694,Someday Never Comes,J. C. Fogerty,0.99,54,1
695,Walking On The Water,J.C. Fogerty,0.99,55,1
696,"Suzie-Q, Pt. 2",J.C. Fogerty,0.99,55,1
697,Born On The Bayou,J.C. Fogerty,0.99,55,1
698,Good Golly Miss Molly,J.C. Fogerty,0.99,55,1
699,Tombstone Shadow,J.C. Fogerty,0.99,55,1
700,Wrote A Song For Everyone,J.C. Fogerty,0.99,55,1
701,Night Time Is The Right Time,J.C. Fogerty,0.99,55,1
702,Cotton Fields,J.C. Fogerty,0.99,55,1
703,It Came Out Of The Sky,J.C. Fogerty,0.99,55,1
704,Don't Look Now,J.C. Fogerty,0.99,55,1
705,The Midnight Special,J.C. Fogerty,0.99,55,1
706,Before You Accuse Me,J.C. Fogerty,0.99,55,1
707,My Baby Left Me,J.C. Fogerty,0.99,55,1
708,Pagan Baby,J.C. Fogerty,0.99,55,1
709,(Wish I Could) Hideaway,J.C. Fogerty,0.99,55,1
710,It's Just A Thought,J.C. Fogerty,0.99,55,1
711,Molina,J.C. Fogerty,0.99,55,1
712,Born To Move,J.C. Fogerty,0.99,55,1
713,Lookin' For A Reason,J.C. Fogerty,0.99,55,1
714,Hello Mary Lou,J.C. Fogerty,0.99,55,1
715,Gatas Extraordinárias,,0.99,56,7
716,Brasil,,0.99,56,7
717,Eu Sou Neguinha (Ao Vivo),,0.99,56,7
718,Geração Coca-Cola (Ao Vivo),,0.99,56,7
719,Lanterna Dos Afogados,,0.99,56,7
720,Coroné Antonio Bento,,0.99,56,7
721,"Você Passa, Eu Acho Graça (Ao Vivo)",,0.99,56,7
722,Meu Mundo Fica Completo (Com Você),,0.99,56,7
723,1° De Julho,,0.99,56,7
724,Música Urbana 2,,0.99,56,7
725,Vida Bandida (Ao Vivo),,0.99,56,7
726,Palavras Ao Vento,,0.99,56,7
727,Não Sei O Que Eu Quero Da Vida,,0.99,56,7
728,Woman Is The Nigger Of The World (Ao Vivo),,0.99,56,7
729,Juventude Transviada (Ao Vivo),,0.99,56,7
730,Malandragem,,0.99,57,7
731,O Segundo Sol,,0.99,57,7
732,Smells Like Teen Spirit (Ao Vivo),,0.99,57,7
733,E.C.T.,,0.99,57,7
734,Todo Amor Que Houver Nesta Vida,,0.99,57,7
735,Metrô. Linha 743,,0.99,57,7
736,Nós (Ao Vivo),,0.99,57,7
737,Na Cadência Do Samba,,0.99,57,7
738,Admirável Gado Novo,,0.99,57,7
739,Eleanor Rigby,,0.99,57,7
740,Socorro,,0.99,57,7
741,Blues Da Piedade,,0.99,57,7
742,Rubens,,0.99,57,7
743,Não Deixe O Samba Morrer - Cassia Eller e Alcione,,0.99,57,7
744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),,0.99,57,7
745,Comin' Home,Bolin/Coverdale/Paice,0.99,58,1
746,Lady Luck,Cook/Coverdale,0.99,58,1
747,Gettin' Tighter,Bolin/Hughes,0.99,58,1
748,Dealer,Bolin/Coverdale,0.99,58,1
749,I Need Love,Bolin/Coverdale,0.99,58,1
750,Drifter,Bolin/Coverdale,0.99,58,1
751,Love Child,Bolin/Coverdale,0.99,58,1
752,This Time Around / Owed to 'G' [Instrumental],Bolin/Hughes/Lord,0.99,58,1
753,You Keep On Moving,Coverdale/Hughes,0.99,58,1
754,Speed King,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
755,Bloodsucker,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
756,Child In Time,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
757,Flight Of The Rat,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
758,Into The Fire,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
759,Living Wreck,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
760,Hard Lovin' Man,"Blackmore, Gillan, Glover, Lord, Paice",0.99,59,1
761,Fireball,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
762,No No No,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
763,Strange Kind Of Woman,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
764,Anyone's Daughter,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
765,The Mule,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
766,Fools,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
767,No One Came,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,60,1
768,Knocking At Your Back Door,"Richie Blackmore, Ian Gillian, Roger Glover",0.99,61,1
769,Bad Attitude,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord",0.99,61,1
770,Child In Time (Son Of Aleric - Instrumental),"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.99,61,1
771,Nobody's Home,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.99,61,1
772,Black Night,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.99,61,1
773,Perfect Strangers,"Richie Blackmore, Ian Gillian, Roger Glover",0.99,61,1
774,The Unwritten Law,"Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice",0.99,61,1
775,Call Of The Wild,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord",0.99,61,1
776,Hush,South,0.99,61,1
777,Smoke On The Water,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.99,61,1
778,Space Trucking,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.99,61,1
779,Highway Star,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
780,Maybe I'm A Leo,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
781,Pictures Of Home,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
782,Never Before,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
783,Smoke On The Water,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
784,Lazy,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
785,Space Truckin',Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,62,1
786,Vavoom : Ted The Mechanic,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
787,Loosen My Strings,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
788,Soon Forgotten,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
789,Sometimes I Feel Like Screaming,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
790,Cascades : I'm Not Your Lover,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
791,The Aviator,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
792,Rosa's Cantina,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
793,A Castle Full Of Rascals,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
794,A Touch Away,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
795,Hey Cisco,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
796,Somebody Stole My Guitar,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
797,The Purpendicular Waltz,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,63,1
798,King Of Dreams,"Blackmore, Glover, Turner",0.99,64,1
799,The Cut Runs Deep,"Blackmore, Glover, Turner, Lord, Paice",0.99,64,1
800,Fire In The Basement,"Blackmore, Glover, Turner, Lord, Paice",0.99,64,1
801,Truth Hurts,"Blackmore, Glover, Turner",0.99,64,1
802,Breakfast In Bed,"Blackmore, Glover, Turner",0.99,64,1
803,Love Conquers All,"Blackmore, Glover, Turner",0.99,64,1
804,Fortuneteller,"Blackmore, Glover, Turner, Lord, Paice",0.99,64,1
805,Too Much Is Not Enough,"Turner, Held, Greenwood",0.99,64,1
806,Wicked Ways,"Blackmore, Glover, Turner, Lord, Paice",0.99,64,1
807,Stormbringer,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.99,65,1
808,Love Don't Mean a Thing,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,0.99,65,1
809,Holy Man,D.Coverdale/G.Hughes/Glenn Hughes/J.Lord/John Lord,0.99,65,1
810,Hold On,D.Coverdal/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord,0.99,65,1
811,Lady Double Dealer,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.99,65,1
812,You Can't Do it Right (With the One You Love),D.Coverdale/G.Hughes/Glenn Hughes/R.Blackmore/Ritchie Blackmore,0.99,65,1
813,High Ball Shooter,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,0.99,65,1
814,The Gypsy,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,0.99,65,1
815,Soldier Of Fortune,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.99,65,1
816,The Battle Rages On,ian paice/jon lord,0.99,66,1
817,Lick It Up,roger glover,0.99,66,1
818,Anya,jon lord/roger glover,0.99,66,1
819,Talk About Love,roger glover,0.99,66,1
820,Time To Kill,roger glover,0.99,66,1
821,Ramshackle Man,roger glover,0.99,66,1
822,A Twist In The Tail,roger glover,0.99,66,1
823,Nasty Piece Of Work,jon lord/roger glover,0.99,66,1
824,Solitaire,roger glover,0.99,66,1
825,One Man's Meat,roger glover,0.99,66,1
826,Pour Some Sugar On Me,,0.99,67,1
827,Photograph,,0.99,67,1
828,Love Bites,,0.99,67,1
829,Let's Get Rocked,,0.99,67,1
830,Two Steps Behind [Acoustic Version],,0.99,67,1
831,Animal,,0.99,67,1
832,Heaven Is,,0.99,67,1
833,Rocket,,0.99,67,1
834,When Love & Hate Collide,,0.99,67,1
835,Action,,0.99,67,1
836,Make Love Like A Man,,0.99,67,1
837,Armageddon It,,0.99,67,1
838,Have You Ever Needed Someone So Bad,,0.99,67,1
839,Rock Of Ages,,0.99,67,1
840,Hysteria,,0.99,67,1
841,Bringin' On The Heartbreak,,0.99,67,1
842,Roll Call,Jim Beard,0.99,68,2
843,Otay,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",0.99,68,2
844,Groovus Interruptus,Jim Beard,0.99,68,2
845,Paris On Mine,Jon Herington,0.99,68,2
846,In Time,Sylvester Stewart,0.99,68,2
847,Plan B,"Dean Brown, Dennis Chambers & Jim Beard",0.99,68,2
848,Outbreak,Jim Beard & Jon Herington,0.99,68,2
849,"Baltimore, DC",John Scofield,0.99,68,2
850,Talkin Loud and Saying Nothin,James Brown & Bobby Byrd,0.99,68,2
851,Pétala,,0.99,69,7
852,Meu Bem-Querer,,0.99,69,7
853,Cigano,,0.99,69,7
854,Boa Noite,,0.99,69,7
855,Fato Consumado,,0.99,69,7
856,Faltando Um Pedaço,,0.99,69,7
857,Álibi,,0.99,69,7
858,Esquinas,,0.99,69,7
859,Se...,,0.99,69,7
860,Eu Te Devoro,,0.99,69,7
861,Lilás,,0.99,69,7
862,Acelerou,,0.99,69,7
863,Um Amor Puro,,0.99,69,7
864,Samurai,Djavan,0.99,70,7
865,Nem Um Dia,Djavan,0.99,70,7
866,Oceano,Djavan,0.99,70,7
867,Açai,Djavan,0.99,70,7
868,Serrado,Djavan,0.99,70,7
869,Flor De Lis,Djavan,0.99,70,7
870,Amar É Tudo,Djavan,0.99,70,7
871,Azul,Djavan,0.99,70,7
872,Seduzir,Djavan,0.99,70,7
873,A Carta,"Djavan - Gabriel, O Pensador",0.99,70,7
874,Sina,Djavan,0.99,70,7
875,Acelerou,Djavan,0.99,70,7
876,Um Amor Puro,Djavan,0.99,70,7
877,O Bêbado e a Equilibrista,,0.99,71,7
878,O Mestre-Sala dos Mares,,0.99,71,7
879,Atrás da Porta,,0.99,71,7
880,"Dois Pra Lá, Dois Pra Cá",,0.99,71,7
881,Casa no Campo,,0.99,71,7
882,Romaria,,0.99,71,7
883,"Alô, Alô, Marciano",,0.99,71,7
884,Me Deixas Louca,,0.99,71,7
885,Fascinação,,0.99,71,7
886,Saudosa Maloca,,0.99,71,7
887,As Aparências Enganam,,0.99,71,7
888,Madalena,,0.99,71,7
889,Maria Rosa,,0.99,71,7
890,Aprendendo A Jogar,,0.99,71,7
891,Layla,Clapton/Gordon,0.99,72,6
892,Badge,Clapton/Harrison,0.99,72,6
893,I Feel Free,Bruce/Clapton,0.99,72,6
894,Sunshine Of Your Love,Bruce/Clapton,0.99,72,6
895,Crossroads,Clapton/Robert Johnson Arr: Eric Clapton,0.99,72,6
896,Strange Brew,Clapton/Collins/Pappalardi,0.99,72,6
897,White Room,Bruce/Clapton,0.99,72,6
898,Bell Bottom Blues,Clapton,0.99,72,6
899,Cocaine,Cale/Clapton,0.99,72,6
900,I Shot The Sheriff,Marley,0.99,72,6
901,After Midnight,Clapton/J. J. Cale,0.99,72,6
902,Swing Low Sweet Chariot,Clapton/Trad. Arr. Clapton,0.99,72,6
903,Lay Down Sally,Clapton/Levy,0.99,72,6
904,Knockin On Heavens Door,Clapton/Dylan,0.99,72,6
905,Wonderful Tonight,Clapton,0.99,72,6
906,Let It Grow,Clapton,0.99,72,6
907,Promises,Clapton/F.eldman/Linn,0.99,72,6
908,I Can't Stand It,Clapton,0.99,72,6
909,Signe,Eric Clapton,0.99,73,6
910,Before You Accuse Me,Eugene McDaniel,0.99,73,6
911,Hey Hey,Big Bill Broonzy,0.99,73,6
