ID,name,composer,milliseconds,bytes,unitPrice,album_ID,mediaType_ID,genre_ID
349,You Shook Me(2),J B Lenoir/Willie Dixon,619467,20138673,0.99,30,1,1
350,How Many More Times,Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant,711836,23092953,0.99,30,1,1
351,Debra Kadabra,Frank Zappa,234553,7649679,0.99,31,1,1
352,Carolina Hard-Core Ecstasy,Frank Zappa,359680,11731061,0.99,31,1,1
353,Sam With The Showing Scalp Flat Top,Don Van Vliet,171284,5572993,0.99,31,1,1
354,Poofter's Froth Wyoming Plans Ahead,Frank Zappa,183902,6007019,0.99,31,1,1
355,200 Years Old,Frank Zappa,272561,8912465,0.99,31,1,1
356,Cucamonga,Frank Zappa,144483,4728586,0.99,31,1,1
357,Advance Romance,Frank Zappa,677694,22080051,0.99,31,1,1
358,Man With The Woman Head,Don Van Vliet,88894,2922044,0.99,31,1,1
359,Muffin Man,Frank Zappa,332878,10891682,0.99,31,1,1
360,Vai-Vai 2001,,276349,9402241,0.99,32,1,10
361,X-9 2001,,273920,9310370,0.99,32,1,10
362,Gavioes 2001,,282723,9616640,0.99,32,1,10
363,Nene 2001,,284969,9694508,0.99,32,1,10
364,Rosas De Ouro 2001,,284342,9721084,0.99,32,1,10
365,Mocidade Alegre 2001,,282488,9599937,0.99,32,1,10
366,Camisa Verde 2001,,283454,9633755,0.99,32,1,10
367,Leandro De Itaquera 2001,,274808,9451845,0.99,32,1,10
368,Tucuruvi 2001,,287921,9883335,0.99,32,1,10
369,Aguia De Ouro 2001,,284160,9698729,0.99,32,1,10
370,Ipiranga 2001,,248293,8522591,0.99,32,1,10
371,Morro Da Casa Verde 2001,,284708,9718778,0.99,32,1,10
372,Perola Negra 2001,,281626,9619196,0.99,32,1,10
373,Sao Lucas 2001,,296254,10020122,0.99,32,1,10
374,Guanabara,Marcos Valle,247614,8499591,0.99,33,1,7
375,Mas Que Nada,Jorge Ben,248398,8255254,0.99,33,1,7
376,Vôo Sobre o Horizonte,J.r.Bertami/Parana,225097,7528825,0.99,33,1,7
377,A Paz,Donato/Gilberto Gil,263183,8619173,0.99,33,1,7
378,Wave (Vou te Contar),Antonio Carlos Jobim,271647,9057557,0.99,33,1,7
379,Água de Beber,Antonio Carlos Jobim/Vinicius de Moraes,146677,4866476,0.99,33,1,7
380,Samba da Bençaco,Baden Powell/Vinicius de Moraes,282200,9440676,0.99,33,1,7
381,Pode Parar,Jorge Vercilo/Jota Maranhao,179408,6046678,0.99,33,1,7
382,Menino do Rio,Caetano Veloso,262713,8737489,0.99,33,1,7
383,Ando Meio Desligado,Caetano Veloso,195813,6547648,0.99,33,1,7
384,Mistério da Raça,Luiz Melodia/Ricardo Augusto,184320,6191752,0.99,33,1,7
385,All Star,Nando Reis,176326,5891697,0.99,33,1,7
386,Menina Bonita,Alexandre Brazil/Pedro Luis/Rodrigo Cabelo,237087,7938246,0.99,33,1,7
387,Pescador de Ilusões,Macelo Yuka/O Rappa,245524,8267067,0.99,33,1,7
388,À Vontade (Live Mix),Bombom/Ed Motta,180636,5972430,0.99,33,1,7
389,Maria Fumaça,Luiz Carlos/Oberdan,141008,4743149,0.99,33,1,7
390,Sambassim (dj patife remix),Alba Carvalho/Fernando Porto,213655,7243166,0.99,33,1,7
391,Garota De Ipanema,Vários,279536,9141343,0.99,34,1,7
392,Tim Tim Por Tim Tim,Vários,213237,7143328,0.99,34,1,7
393,Tarde Em Itapoã,Vários,313704,10344491,0.99,34,1,7
394,Tanto Tempo,Vários,170292,5572240,0.99,34,1,7
395,Eu Vim Da Bahia - Live,Vários,157988,5115428,0.99,34,1,7
396,Alô Alô Marciano,Vários,238106,8013065,0.99,34,1,7
397,Linha Do Horizonte,Vários,279484,9275929,0.99,34,1,7
398,Only A Dream In Rio,Vários,371356,12192989,0.99,34,1,7
399,Abrir A Porta,Vários,271960,8991141,0.99,34,1,7
400,Alice,Vários,165982,5594341,0.99,34,1,7
401,Momentos Que Marcam,Vários,280137,9313740,0.99,34,1,7
402,Um Jantar Pra Dois,Vários,237714,7819755,0.99,34,1,7
403,Bumbo Da Mangueira,Vários,270158,9073350,0.99,34,1,7
404,Mr Funk Samba,Vários,213890,7102545,0.99,34,1,7
405,Santo Antonio,Vários,162716,5492069,0.99,34,1,7
406,Por Você,Vários,205557,6792493,0.99,34,1,7
407,Só Tinha De Ser Com Você,Vários,389642,13085596,0.99,34,1,7
408,Free Speech For The Dumb,Molaney/Morris/Roberts/Wainwright,155428,5076048,0.99,35,1,3
409,It's Electric,Harris/Tatler,213995,6978601,0.99,35,1,3
410,Sabbra Cadabra,Black Sabbath,380342,12418147,0.99,35,1,3
411,Turn The Page,Seger,366524,11946327,0.99,35,1,3
412,Die Die My Darling,Danzig,149315,4867667,0.99,35,1,3
413,Loverman,Cave,472764,15446975,0.99,35,1,3
414,Mercyful Fate,Diamond/Shermann,671712,21942829,0.99,35,1,3
415,Astronomy,A.Bouchard/J.Bouchard/S.Pearlman,397531,13065612,0.99,35,1,3
416,Whiskey In The Jar,Traditional,305005,9943129,0.99,35,1,3
417,Tuesday's Gone,Collins/Van Zandt,545750,17900787,0.99,35,1,3
418,The More I See,Molaney/Morris/Roberts/Wainwright,287973,9378873,0.99,35,1,3
419,A Kind Of Magic,Roger Taylor,262608,8689618,0.99,36,1,1
420,Under Pressure,Queen & David Bowie,236617,7739042,0.99,36,1,1
421,Radio GA GA,Roger Taylor,343745,11358573,0.99,36,1,1
422,I Want It All,Queen,241684,7876564,0.99,36,1,1
423,I Want To Break Free,John Deacon,259108,8552861,0.99,36,1,1
424,Innuendo,Queen,387761,12664591,0.99,36,1,1
425,It's A Hard Life,Freddie Mercury,249417,8112242,0.99,36,1,1
426,Breakthru,Queen,249234,8150479,0.99,36,1,1
427,Who Wants To Live Forever,Brian May,297691,9577577,0.99,36,1,1
428,Headlong,Queen,273057,8921404,0.99,36,1,1
429,The Miracle,Queen,294974,9671923,0.99,36,1,1
430,I'm Going Slightly Mad,Queen,248032,8192339,0.99,36,1,1
431,The Invisible Man,Queen,238994,7920353,0.99,36,1,1
432,Hammer To Fall,Brian May,220316,7255404,0.99,36,1,1
433,Friends Will Be Friends,Freddie Mercury & John Deacon,248920,8114582,0.99,36,1,1
434,The Show Must Go On,Queen,263784,8526760,0.99,36,1,1
435,One Vision,Queen,242599,7936928,0.99,36,1,1
436,Detroit Rock City,"Paul Stanley, B. Ezrin",218880,7146372,0.99,37,1,1
437,Black Diamond,Paul Stanley,314148,10266007,0.99,37,1,1
438,Hard Luck Woman,Paul Stanley,216032,7109267,0.99,37,1,1
439,Sure Know Something,"Paul Stanley, Vincent Poncia",242468,7939886,0.99,37,1,1
440,Love Gun,Paul Stanley,196257,6424915,0.99,37,1,1
441,Deuce,Gene Simmons,185077,6097210,0.99,37,1,1
442,Goin' Blind,"Gene Simmons, S. Coronel",216215,7045314,0.99,37,1,1
443,Shock Me,Ace Frehley,227291,7529336,0.99,37,1,1
444,Do You Love Me,"Paul Stanley, B. Ezrin, K. Fowley",214987,6976194,0.99,37,1,1
445,She,"Gene Simmons, S. Coronel",248346,8229734,0.99,37,1,1
446,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",271360,9018078,0.99,37,1,1
447,Shout It Out Loud,"Paul Stanley, Gene Simmons, B. Ezrin",219742,7194424,0.99,37,1,1
448,God Of Thunder,Paul Stanley,255791,8309077,0.99,37,1,1
449,Calling Dr. Love,Gene Simmons,225332,7395034,0.99,37,1,1
450,Beth,"S. Penridge, Bob Ezrin, Peter Criss",166974,5360574,0.99,37,1,1
451,Strutter,"Paul Stanley, Gene Simmons",192496,6317021,0.99,37,1,1
452,Rock And Roll All Nite,"Paul Stanley, Gene Simmons",173609,5735902,0.99,37,1,1
453,Cold Gin,Ace Frehley,262243,8609783,0.99,37,1,1
454,Plaster Caster,Gene Simmons,207333,6801116,0.99,37,1,1
455,God Gave Rock 'n' Roll To You,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",320444,10441590,0.99,37,1,1
456,Heart of the Night,,273737,9098263,0.99,38,1,2
457,De La Luz,,315219,10518284,0.99,38,1,2
458,Westwood Moon,,295627,9765802,0.99,38,1,2
459,Midnight,,266866,8851060,0.99,38,1,2
460,Playtime,,273580,9070880,0.99,38,1,2
461,Surrender,,287634,9422926,0.99,38,1,2
462,Valentino's,,296124,9848545,0.99,38,1,2
463,Believe,,310778,10317185,0.99,38,1,2
464,As We Sleep,,316865,10429398,0.99,38,1,2
465,When Evening Falls,,298135,9863942,0.99,38,1,2
466,J Squared,,288757,9480777,0.99,38,1,2
467,Best Thing,,274259,9069394,0.99,38,1,2
468,Maria,Billie Joe Armstrong -Words Green Day -Music,167262,5484747,0.99,39,1,4
469,Poprocks And Coke,Billie Joe Armstrong -Words Green Day -Music,158354,5243078,0.99,39,1,4
470,Longview,Billie Joe Armstrong -Words Green Day -Music,234083,7714939,0.99,39,1,4
471,Welcome To Paradise,Billie Joe Armstrong -Words Green Day -Music,224208,7406008,0.99,39,1,4
472,Basket Case,Billie Joe Armstrong -Words Green Day -Music,181629,5951736,0.99,39,1,4
473,When I Come Around,Billie Joe Armstrong -Words Green Day -Music,178364,5839426,0.99,39,1,4
474,She,Billie Joe Armstrong -Words Green Day -Music,134164,4425128,0.99,39,1,4
475,J.A.R. (Jason Andrew Relva),Mike Dirnt -Words Green Day -Music,170997,5645755,0.99,39,1,4
476,Geek Stink Breath,Billie Joe Armstrong -Words Green Day -Music,135888,4408983,0.99,39,1,4
477,Brain Stew,Billie Joe Armstrong -Words Green Day -Music,193149,6305550,0.99,39,1,4
478,Jaded,Billie Joe Armstrong -Words Green Day -Music,90331,2950224,0.99,39,1,4
479,Walking Contradiction,Billie Joe Armstrong -Words Green Day -Music,151170,4932366,0.99,39,1,4
480,Stuck With Me,Billie Joe Armstrong -Words Green Day -Music,135523,4431357,0.99,39,1,4
481,Hitchin' A Ride,Billie Joe Armstrong -Words Green Day -Music,171546,5616891,0.99,39,1,4
482,Good Riddance (Time Of Your Life),Billie Joe Armstrong -Words Green Day -Music,153600,5075241,0.99,39,1,4
483,Redundant,Billie Joe Armstrong -Words Green Day -Music,198164,6481753,0.99,39,1,4
484,Nice Guys Finish Last,Billie Joe Armstrong -Words Green Day -Music,170187,5604618,0.99,39,1,4
485,Minority,Billie Joe Armstrong -Words Green Day -Music,168803,5535061,0.99,39,1,4
486,Warning,Billie Joe Armstrong -Words Green Day -Music,221910,7343176,0.99,39,1,4
487,Waiting,Billie Joe Armstrong -Words Green Day -Music,192757,6316430,0.99,39,1,4
488,Macy's Day Parade,Billie Joe Armstrong -Words Green Day -Music,213420,7075573,0.99,39,1,4
489,Into The Light,David Coverdale,76303,2452653,0.99,40,1,1
490,River Song,David Coverdale,439510,14359478,0.99,40,1,1
491,She Give Me ...,David Coverdale,252551,8385478,0.99,40,1,1
492,Don't You Cry,David Coverdale,347036,11269612,0.99,40,1,1
493,Love Is Blind,David Coverdale/Earl Slick,344999,11409720,0.99,40,1,1
494,Slave,David Coverdale/Earl Slick,291892,9425200,0.99,40,1,1
495,Cry For Love,Bossi/David Coverdale/Earl Slick,293015,9567075,0.99,40,1,1
496,Living On Love,Bossi/David Coverdale/Earl Slick,391549,12785876,0.99,40,1,1
497,Midnight Blue,David Coverdale/Earl Slick,298631,9750990,0.99,40,1,1
498,Too Many Tears,Adrian Vanderberg/David Coverdale,359497,11810238,0.99,40,1,1
499,Don't Lie To Me,David Coverdale/Earl Slick,283585,9288007,0.99,40,1,1
500,Wherever You May Go,David Coverdale,239699,7803074,0.99,40,1,1
501,Grito De Alerta,Gonzaga Jr.,202213,6539422,0.99,41,1,7
502,Não Dá Mais Pra Segurar (Explode Coração),,219768,7083012,0.99,41,1,7
503,Começaria Tudo Outra Vez,,196545,6473395,0.99,41,1,7
504,O Que É O Que É ?,,259291,8650647,0.99,41,1,7
505,Sangrando,Gonzaga Jr/Gonzaguinha,169717,5494406,0.99,41,1,7
506,"Diga Lá, Coração",,255921,8280636,0.99,41,1,7
507,Lindo Lago Do Amor,Gonzaga Jr.,249678,8353191,0.99,41,1,7
508,Eu Apenas Queria Que Voçê Soubesse,,155637,5130056,0.99,41,1,7
509,Com A Perna No Mundo,Gonzaga Jr.,227448,7747108,0.99,41,1,7
510,E Vamos À Luta,,222406,7585112,0.99,41,1,7
511,Um Homem Também Chora (Guerreiro Menino),,207229,6854219,0.99,41,1,7
512,Comportamento Geral,Gonzaga Jr,181577,5997444,0.99,41,1,7
513,Ponto De Interrogação,,180950,5946265,0.99,41,1,7
514,"Espere Por Mim, Morena",Gonzaguinha,207072,6796523,0.99,41,1,7
515,Meia-Lua Inteira,,222093,7466288,0.99,23,1,7
516,Voce e Linda,,242938,8050268,0.99,23,1,7
517,Um Indio,,195944,6453213,0.99,23,1,7
518,Podres Poderes,,259761,8622495,0.99,23,1,7
519,Voce Nao Entende Nada - Cotidiano,,421982,13885612,0.99,23,1,7
520,O Estrangeiro,,374700,12472890,0.99,23,1,7
521,Menino Do Rio,,147670,4862277,0.99,23,1,7
522,Qualquer Coisa,,193410,6372433,0.99,23,1,7
523,Sampa,,185051,6151831,0.99,23,1,7
524,Queixa,,299676,9953962,0.99,23,1,7
525,O Leaozinho,,184398,6098150,0.99,23,1,7
526,Fora Da Ordem,,354011,11746781,0.99,23,1,7
527,Terra,,401319,13224055,0.99,23,1,7
528,"Alegria, Alegria",,169221,5497025,0.99,23,1,7
529,Balada Do Louco,Arnaldo Baptista - Rita Lee,241057,7852328,0.99,42,1,4
530,Ando Meio Desligado,Arnaldo Baptista - Rita Lee -  Sérgio Dias,287817,9484504,0.99,42,1,4
531,Top Top,Os Mutantes - Arnolpho Lima Filho,146938,4875374,0.99,42,1,4
532,Baby,Caetano Veloso,177188,5798202,0.99,42,1,4
533,A E O Z,Mutantes,518556,16873005,0.99,42,1,4
534,Panis Et Circenses,Caetano Veloso - Gilberto Gil,125152,4069688,0.99,42,1,4
535,Chão De Estrelas,Orestes Barbosa-Sílvio Caldas,284813,9433620,0.99,42,1,4
536,Vida De Cachorro,Rita Lee - Arnaldo Baptista - Sérgio Baptista,195186,6411149,0.99,42,1,4
537,Bat Macumba,Gilberto Gil - Caetano Veloso,187794,6295223,0.99,42,1,4
538,Desculpe Babe,Arnaldo Baptista - Rita Lee,170422,5637959,0.99,42,1,4
539,Rita Lee,Arnaldo Baptista/Rita Lee/Sérgio Dias,189257,6270503,0.99,42,1,4
540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho,222955,7346254,0.99,42,1,4
541,Banho De Lua,B. de Filippi - F. Migliaci - Versão: Fred Jorge,221831,7232123,0.99,42,1,4
542,Meu Refrigerador Não Funciona,Arnaldo Baptista - Rita Lee - Sérgio Dias,382981,12495906,0.99,42,1,4
543,Burn,Coverdale/Lord/Paice,453955,14775708,0.99,43,1,1
544,Stormbringer,Coverdale,277133,9050022,0.99,43,1,1
545,Gypsy,Coverdale/Hughes/Lord/Paice,339173,11046952,0.99,43,1,1
546,Lady Double Dealer,Coverdale,233586,7608759,0.99,43,1,1
547,Mistreated,Coverdale,758648,24596235,0.99,43,1,1
548,Smoke On The Water,Gillan/Glover/Lord/Paice,618031,20103125,0.99,43,1,1
549,You Fool No One,Coverdale/Lord/Paice,804101,26369966,0.99,43,1,1
550,Custard Pie,Jimmy Page/Robert Plant,253962,8348257,0.99,44,1,1
551,The Rover,Jimmy Page/Robert Plant,337084,11011286,0.99,44,1,1
552,In My Time Of Dying,John Bonham/John Paul Jones,666017,21676727,0.99,44,1,1
553,Houses Of The Holy,Jimmy Page/Robert Plant,242494,7972503,0.99,44,1,1
554,Trampled Under Foot,John Paul Jones,336692,11154468,0.99,44,1,1
555,Kashmir,John Bonham,508604,16686580,0.99,44,1,1
556,Imperatriz,Guga/Marquinho Lessa/Tuninho Professor,339173,11348710,0.99,45,1,7
557,Beija-Flor,Caruso/Cleber/Deo/Osmar,327000,10991159,0.99,45,1,7
558,Viradouro,Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto,344320,11484362,0.99,45,1,7
559,Mocidade,"Domenil/J. Brito/Joaozinho/Rap, Marcelo Do",261720,8817757,0.99,45,1,7
560,Unidos Da Tijuca,"Douglas/Neves, Vicente Das/Silva, Gilmar L./Toninho Gentil/Wantuir",338834,11440689,0.99,45,1,7
561,Salgueiro,"Augusto/Craig Negoescu/Rocco Filho/Saara, Ze Carlos Da",305920,10294741,0.99,45,1,7
562,Mangueira,Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia,298318,9999506,0.99,45,1,7
563,União Da Ilha,"Dito/Djalma Falcao/Ilha, Almir Da/Márcio André",330945,11100945,0.99,45,1,7
564,Grande Rio,Carlos Santos/Ciro/Claudio Russo/Zé Luiz,307252,10251428,0.99,45,1,7
565,Portela,Flavio Bororo/Paulo Apparicio/Wagner Alves/Zeca Sereno,319608,10712216,0.99,45,1,7
566,Caprichosos,Gule/Jorge 101/Lequinho/Luiz Piao,351320,11870956,0.99,45,1,7
567,Tradição,Adalto Magalha/Lourenco,269165,9114880,0.99,45,1,7
568,Império Serrano,Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao,334942,11161196,0.99,45,1,7
569,Tuiuti,"Claudio Martins/David Lima/Kleber Rodrigues/Livre, Cesare Som",259657,8749492,0.99,45,1,7
570,(Da Le) Yaleo,Santana,353488,11769507,0.99,46,1,1
571,Love Of My Life,Carlos Santana & Dave Matthews,347820,11634337,0.99,46,1,1
572,Put Your Lights On,E. Shrody,285178,9394769,0.99,46,1,1
573,Africa Bamba,"I. Toure, S. Tidiane Toure, Carlos Santana & K. Perazzo",282827,9492487,0.99,46,1,1
574,Smooth,M. Itaal Shur & Rob Thomas,298161,9867455,0.99,46,1,1
575,Do You Like The Way,L. Hill,354899,11741062,0.99,46,1,1
576,Maria Maria,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",262635,8664601,0.99,46,1,1
577,Migra,"R. Taha, Carlos Santana & T. Lindsay",329064,10963305,0.99,46,1,1
578,Corazon Espinado,F. Olivera,276114,9206802,0.99,46,1,1
579,Wishing It Was,"Eale-Eye Cherry, M. Simpson, J. King & M. Nishita",292832,9771348,0.99,46,1,1
580,El Farol,Carlos Santana & KC Porter,291160,9599353,0.99,46,1,1
581,Primavera,KC Porter & JB Eckl,378618,12504234,0.99,46,1,1
582,The Calling,Carlos Santana & C. Thompson,747755,24703884,0.99,46,1,1
583,Solução,,247431,8100449,0.99,47,1,7
584,Manuel,,230269,7677671,0.99,47,1,7
585,Entre E Ouça,,286302,9391004,0.99,47,1,7
586,Um Contrato Com Deus,,202501,6636465,0.99,47,1,7
587,Um Jantar Pra Dois,,244009,8021589,0.99,47,1,7
588,Vamos Dançar,,226194,7617432,0.99,47,1,7
589,Um Love,,181603,6095524,0.99,47,1,7
590,Seis Da Tarde,,238445,7935898,0.99,47,1,7
591,Baixo Rio,,198008,6521676,0.99,47,1,7
592,Sombras Do Meu Destino,,280685,9161539,0.99,47,1,7
593,Do You Have Other Loves?,,295235,9604273,0.99,47,1,7
594,Agora Que O Dia Acordou,,323213,10572752,0.99,47,1,7
595,Já!!!,,217782,7103608,0.99,47,1,7
596,A Rua,,238027,7930264,0.99,47,1,7
597,Now's The Time,Miles Davis,197459,6358868,0.99,48,1,2
598,Jeru,Miles Davis,193410,6222536,0.99,48,1,2
599,Compulsion,Miles Davis,345025,11254474,0.99,48,1,2
600,Tempus Fugit,Miles Davis,231784,7548434,0.99,48,1,2
601,Walkin',Miles Davis,807392,26411634,0.99,48,1,2
602,'Round Midnight,Miles Davis,357459,11590284,0.99,48,1,2
603,Bye Bye Blackbird,Miles Davis,476003,15549224,0.99,48,1,2
604,New Rhumba,Miles Davis,277968,9018024,0.99,48,1,2
605,Generique,Miles Davis,168777,5437017,0.99,48,1,2
606,Summertime,Miles Davis,200437,6461370,0.99,48,1,2
607,So What,Miles Davis,564009,18360449,0.99,48,1,2
608,The Pan Piper,Miles Davis,233769,7593713,0.99,48,1,2
609,Someday My Prince Will Come,Miles Davis,544078,17890773,0.99,48,1,2
610,My Funny Valentine (Live),Miles Davis,907520,29416781,0.99,49,1,2
611,E.S.P.,Miles Davis,330684,11079866,0.99,49,1,2
612,Nefertiti,Miles Davis,473495,15478450,0.99,49,1,2
613,Petits Machins (Little Stuff),Miles Davis,487392,16131272,0.99,49,1,2
614,Miles Runs The Voodoo Down,Miles Davis,843964,27967919,0.99,49,1,2
615,Little Church (Live),Miles Davis,196101,6273225,0.99,49,1,2
616,Black Satin,Miles Davis,316682,10529483,0.99,49,1,2
617,Jean Pierre (Live),Miles Davis,243461,7955114,0.99,49,1,2
618,Time After Time,Miles Davis,220734,7292197,0.99,49,1,2
619,Portia,Miles Davis,378775,12520126,0.99,49,1,2
620,Space Truckin',Blackmore/Gillan/Glover/Lord/Paice,1196094,39267613,0.99,50,1,1
621,Going Down / Highway Star,Gillan/Glover/Lord/Nix - Blackmore/Paice,913658,29846063,0.99,50,1,1
622,Mistreated (Alternate Version),Blackmore/Coverdale,854700,27775442,0.99,50,1,1
623,You Fool No One (Alternate Version),Blackmore/Coverdale/Lord/Paice,763924,24887209,0.99,50,1,1
624,Jeepers Creepers,,185965,5991903,0.99,51,1,2
625,Blue Rythm Fantasy,,348212,11204006,0.99,51,1,2
626,Drum Boogie,,191555,6185636,0.99,51,1,2
627,Let Me Off Uptown,,187637,6034685,0.99,51,1,2
628,Leave Us Leap,,182726,5898810,0.99,51,1,2
629,Opus No.1,,179800,5846041,0.99,51,1,2
630,Boogie Blues,,204199,6603153,0.99,51,1,2
631,How High The Moon,,201430,6529487,0.99,51,1,2
632,Disc Jockey Jump,,193149,6260820,0.99,51,1,2
633,Up An' Atom,,179565,5822645,0.99,51,1,2
634,Bop Boogie,,189596,6093124,0.99,51,1,2
635,Lemon Drop,,194089,6287531,0.99,51,1,2
636,Coronation Drop,,176222,5899898,0.99,51,1,2
637,Overtime,,163030,5432236,0.99,51,1,2
638,Imagination,,289306,9444385,0.99,51,1,2
639,Don't Take Your Love From Me,,282331,9244238,0.99,51,1,2
640,Midget,,217025,7257663,0.99,51,1,2
641,I'm Coming Virginia,,280163,9209827,0.99,51,1,2
642,Payin' Them Dues Blues,,198556,6536918,0.99,51,1,2
643,Jungle Drums,,199627,6546063,0.99,51,1,2
644,Showcase,,201560,6697510,0.99,51,1,2
645,Swedish Schnapps,,191268,6359750,0.99,51,1,2
646,Samba Da Bênção,,409965,13490008,0.99,52,1,11
647,Pot-Pourri N.º 4,,392437,13125975,0.99,52,1,11
648,Onde Anda Você,,168437,5550356,0.99,52,1,11
649,Samba Da Volta,,170631,5676090,0.99,52,1,11
650,Canto De Ossanha,,204956,6771624,0.99,52,1,11
651,Pot-Pourri N.º 5,,219898,7117769,0.99,52,1,11
652,Formosa,,137482,4560873,0.99,52,1,11
653,Como É Duro Trabalhar,,226168,7541177,0.99,52,1,11
654,Minha Namorada,,244297,7927967,0.99,52,1,11
655,Por Que Será,,162142,5371483,0.99,52,1,11
656,Berimbau,,190667,6335548,0.99,52,1,11
657,Deixa,,179826,5932799,0.99,52,1,11
658,Pot-Pourri N.º 2,,211748,6878359,0.99,52,1,11
659,Samba Em Prelúdio,,212636,6923473,0.99,52,1,11
660,Carta Ao Tom 74,,162560,5382354,0.99,52,1,11
661,Linha de Passe (João Bosco),,230948,7902328,0.99,53,1,7
662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),,163970,5399626,0.99,53,1,7
663,Chão de Giz (Elba Ramalho),,274834,9016916,0.99,53,1,7
664,Marina (Dorival Caymmi),,172643,5523628,0.99,53,1,7
665,Aquarela (Toquinho),,259944,8480140,0.99,53,1,7
666,Coração do Agreste (Fafá de Belém),,258194,8380320,0.99,53,1,7
667,Dona (Roupa Nova),,243356,7991295,0.99,53,1,7
668,Começaria Tudo Outra Vez (Maria Creuza),,206994,6851151,0.99,53,1,7
669,Caçador de Mim (Sá & Guarabyra),,238341,7751360,0.99,53,1,7
670,Romaria (Renato Teixeira),,244793,8033885,0.99,53,1,7
671,As Rosas Não Falam (Beth Carvalho),,116767,3836641,0.99,53,1,7
672,Wave (Os Cariocas),,130063,4298006,0.99,53,1,7
673,Garota de Ipanema (Dick Farney),,174367,5767474,0.99,53,1,7
674,Preciso Apender a Viver Só (Maysa),,143464,4642359,0.99,53,1,7
675,Susie Q,Hawkins-Lewis-Broadwater,275565,9043825,0.99,54,1,1
676,I Put A Spell On You,Jay Hawkins,272091,8943000,0.99,54,1,1
677,Proud Mary,J. C. Fogerty,189022,6229590,0.99,54,1,1
678,Bad Moon Rising,J. C. Fogerty,140146,4609835,0.99,54,1,1
679,Lodi,J. C. Fogerty,191451,6260214,0.99,54,1,1
680,Green River,J. C. Fogerty,154279,5105874,0.99,54,1,1
681,Commotion,J. C. Fogerty,162899,5354252,0.99,54,1,1
682,Down On The Corner,J. C. Fogerty,164858,5521804,0.99,54,1,1
683,Fortunate Son,J. C. Fogerty,140329,4617559,0.99,54,1,1
684,Travelin' Band,J. C. Fogerty,129358,4270414,0.99,54,1,1
685,Who'll Stop The Rain,J. C. Fogerty,149394,4899579,0.99,54,1,1
686,Up Around The Bend,J. C. Fogerty,162429,5368701,0.99,54,1,1
687,Run Through The Jungle,J. C. Fogerty,186044,6156567,0.99,54,1,1
688,Lookin' Out My Back Door,J. C. Fogerty,152946,5034670,0.99,54,1,1
689,Long As I Can See The Light,J. C. Fogerty,213237,6924024,0.99,54,1,1
690,I Heard It Through The Grapevine,Whitfield-Strong,664894,21947845,0.99,54,1,1
691,Have You Ever Seen The Rain?,J. C. Fogerty,160052,5263675,0.99,54,1,1
